# Time-averaged data for fix myat1
# TimeStep v_mytemp
1855000 316.211
1856000 312.397
1857000 314.331
1858000 310.774
1859000 314.145
1860000 314.568
1861000 316.132
1862000 314.848
1863000 313.621
1864000 312.076
1865000 314.104
1866000 310.74
1867000 316.278
1868000 314.145
1869000 312.388
1870000 310.42
1871000 313.846
1872000 314.314
1873000 314.27
1874000 308.187
1875000 312.488
1876000 313.519
1877000 313.85
1878000 312.894
1879000 308.598
1880000 312.824
1881000 313.583
1882000 310.703
1883000 313.311
1884000 313.457
1885000 309.906
1886000 312.438
1887000 311.589
1888000 308.627
1889000 311.529
1890000 312.948
1891000 312.216
1892000 311.243
1893000 307.221
1894000 311.994
1895000 309.906
1896000 307.859
1897000 309.206
1898000 309.207
1899000 309.507
1900000 308.651
1901000 312.487
1902000 305.966
1903000 309.833
1904000 304.755
1905000 310.179
1906000 309.096
1907000 312.304
1908000 309.312
1909000 308.988
1910000 307.288
1911000 306.117
1912000 310.407
1913000 310.473
1914000 308.806
1915000 306.13
1916000 309.703
1917000 309.766
1918000 309.863
1919000 308.317
1920000 307.05
1921000 309.88
1922000 308.835
1923000 307.747
1924000 306.046
1925000 308.159
1926000 310.408
1927000 307.976
1928000 304.374
1929000 306.182
1930000 306.419
1931000 308.474
1932000 308.464
1933000 306.986
1934000 304.538
1935000 304.233
1936000 306.067
1937000 305.147
1938000 306.362
1939000 305.65
1940000 303.098
1941000 306.903
1942000 305.989
1943000 307.747
1944000 304.05
1945000 305.55
1946000 304.504
1947000 308.481
1948000 306.682
1949000 301.656
1950000 305.491
1951000 302.149
1952000 304.604
1953000 305.719
1954000 303.85
1955000 305.544
1956000 305.325
1957000 304.665
1958000 303.28
1959000 305.557
1960000 305.086
1961000 306.089
1962000 304.571
1963000 302.336
1964000 302.952
1965000 299.791
1966000 303.27
1967000 304.291
1968000 307.291
1969000 301.576
1970000 303.183
1971000 301.801
1972000 299.625
1973000 303.469
1974000 301.894
1975000 300.36
1976000 306.117
1977000 302.63
1978000 303.473
1979000 302.61
1980000 299.261
1981000 302.047
1982000 301.649
1983000 303.704
1984000 300.589
1985000 302.689
1986000 302.03
1987000 300.317
1988000 301.554
1989000 302.521
1990000 303.373
1991000 297.578
1992000 297.689
1993000 297.369
1994000 301.529
1995000 298.066
1996000 300.982
1997000 301.41
1998000 298.73
1999000 298.068
2000000 299.368
